,areaname,population,date,newcasesbypublishdate,cases_per_100k
4947,Wales,3136000,25/06/2021,336,10.714285714285714
3853,West Midlands,2928000,25/06/2021,1258,42.96448087431694
4389,Yorkshire and the Humber,5486000,25/06/2021,1524,27.779803135253374
6489,Scotland,5454000,25/07/2020,27,0.49504950495049505
4188,West Midlands,2928000,25/07/2020,102,3.483606557377049
436,East Midlands,4533000,25/07/2020,69,1.5221707478491067
2580,North West,7300000,25/07/2020,180,2.4657534246575343
2044,North East,2597000,25/07/2020,12,0.46207162110127076
3116,South East,9175000,25/07/2020,73,0.7956403269754768
3652,South West,5616000,25/07/2020,32,0.5698005698005698
1508,London,8899375,25/07/2020,66,0.7416251141231828
5889,Northern Ireland,1885000,25/07/2020,0,0.0
4724,Yorkshire and the Humber,5486000,25/07/2020,109,1.986875683558148
5282,Wales,3136000,25/07/2020,30,0.9566326530612245
972,East of England,5847000,25/07/2020,50,0.8551393877201984
71,East Midlands,4533000,25/07/2021,2140,47.209353628943305
1143,London,8899375,25/07/2021,3926,44.115457546175996
6124,Scotland,5454000,25/07/2021,1237,22.68060139347268
3287,South West,5616000,25/07/2021,2518,44.83618233618234
4917,Wales,3136000,25/07/2021,1238,39.47704081632653
2751,South East,9175000,25/07/2021,3384,36.88283378746594
2215,North West,7300000,25/07/2021,3464,47.45205479452055
3823,West Midlands,2928000,25/07/2021,2640,90.1639344262295
5524,Northern Ireland,1885000,25/07/2021,1264,67.05570291777188
1679,North East,2597000,25/07/2021,1522,58.60608394301117
4359,Yorkshire and the Humber,5486000,25/07/2021,2749,50.109369303682094
607,East of England,5847000,25/07/2021,2378,40.67042927997263
2013,North East,2597000,25/08/2020,18,0.693107431651906
3621,South West,5616000,25/08/2020,82,1.46011396011396
6458,Scotland,5454000,25/08/2020,44,0.8067473414008067
4693,Yorkshire and the Humber,5486000,25/08/2020,132,2.406124681006198
5251,Wales,3136000,25/08/2020,28,0.8928571428571429
2549,North West,7300000,25/08/2020,214,2.9315068493150687
3085,South East,9175000,25/08/2020,129,1.4059945504087192
4157,West Midlands,2928000,25/08/2020,110,3.7568306010928962
405,East Midlands,4533000,25/08/2020,74,1.6324729759541141
5858,Northern Ireland,1885000,25/08/2020,47,2.493368700265252
941,East of England,5847000,25/08/2020,80,1.3682230203523174
1477,London,8899375,25/08/2020,206,2.314769295596601
1112,London,8899375,25/08/2021,3544,39.823021279584246
40,East Midlands,4533000,25/08/2021,2876,63.44584160600044
2184,North West,7300000,25/08/2021,3337,45.71232876712329
4328,Yorkshire and the Humber,5486000,25/08/2021,3131,57.07254830477579
3792,West Midlands,2928000,25/08/2021,2694,92.00819672131148
5493,Northern Ireland,1885000,25/08/2021,1771,93.95225464190982
4886,Wales,3136000,25/08/2021,1705,54.36862244897959
1648,North East,2597000,25/08/2021,1403,54.02387370042357
6093,Scotland,5454000,25/08/2021,5021,92.06087275394206
576,East of England,5847000,25/08/2021,2697,46.126218573627504
3256,South West,5616000,25/08/2021,3257,57.99501424501425
2720,South East,9175000,25/08/2021,3993,43.520435967302454
3054,South East,9175000,25/09/2020,299,3.258855585831063
5827,Northern Ireland,1885000,25/09/2020,273,14.482758620689655
3590,South West,5616000,25/09/2020,181,3.2229344729344724
910,East of England,5847000,25/09/2020,209,3.5744826406704293
5220,Wales,3136000,25/09/2020,320,10.204081632653061
4662,Yorkshire and the Humber,5486000,25/09/2020,762,13.889901567626687
6427,Scotland,5454000,25/09/2020,558,10.231023102310232
374,East Midlands,4533000,25/09/2020,300,6.618133686300464
1446,London,8899375,25/09/2020,584,6.56225858557483
1982,North East,2597000,25/09/2020,576,22.179437812860993
2518,North West,7300000,25/09/2020,2215,30.342465753424655
4126,West Midlands,2928000,25/09/2020,572,19.53551912568306
1617,North East,2597000,25/09/2021,1121,43.1651906045437
545,East of England,5847000,25/09/2021,2763,47.25500256541817
3225,South West,5616000,25/09/2021,2674,47.61396011396011
4297,Yorkshire and the Humber,5486000,25/09/2021,3183,58.02041560335399
4855,Wales,3136000,25/09/2021,0,0.0
3761,West Midlands,2928000,25/09/2021,3534,120.69672131147541
5462,Northern Ireland,1885000,25/09/2021,1120,59.41644562334217
9,East Midlands,4533000,25/09/2021,2800,61.769247738804324
1081,London,8899375,25/09/2021,3074,34.54175152749491
2689,South East,9175000,25/09/2021,3451,37.61307901907357
6062,Scotland,5454000,25/09/2021,3261,59.7909790979098
2153,North West,7300000,25/09/2021,3622,49.61643835616438
5797,Northern Ireland,1885000,25/10/2020,896,47.53315649867374
1416,London,8899375,25/10/2020,1791,20.12500877870637
5190,Wales,3136000,25/10/2020,1104,35.20408163265306
4632,Yorkshire and the Humber,5486000,25/10/2020,2380,43.383157127232955
880,East of England,5847000,25/10/2020,948,16.21344279117496
1952,North East,2597000,25/10/2020,1048,40.35425490951097
3024,South East,9175000,25/10/2020,1336,14.561307901907357
3560,South West,5616000,25/10/2020,1339,23.84259259259259
2488,North West,7300000,25/10/2020,4293,58.80821917808219
344,East Midlands,4533000,25/10/2020,1756,38.73814251047871
6397,Scotland,5454000,25/10/2020,1303,23.89072240557389
4096,West Midlands,2928000,25/10/2020,1439,49.146174863387984
6032,Scotland,5454000,25/10/2021,2239,41.052438577191054
4825,Wales,3136000,25/10/2021,0,0.0
5432,Northern Ireland,1885000,25/10/2021,1019,54.05835543766578
5766,Northern Ireland,1885000,25/11/2020,533,28.27586206896552
3529,South West,5616000,25/11/2020,840,14.957264957264957
313,East Midlands,4533000,25/11/2020,1540,33.97308625634238
2993,South East,9175000,25/11/2020,2364,25.76566757493188
4601,Yorkshire and the Humber,5486000,25/11/2020,1984,36.16478308421436
2457,North West,7300000,25/11/2020,2097,28.726027397260275
1385,London,8899375,25/11/2020,2503,28.12557061591404
1921,North East,2597000,25/11/2020,876,33.73122834039276
4065,West Midlands,2928000,25/11/2020,2424,82.78688524590164
5159,Wales,3136000,25/11/2020,907,28.922193877551024
6366,Scotland,5454000,25/11/2020,880,16.134946828016133
849,East of England,5847000,25/11/2020,1187,20.301009064477512
2963,South East,9175000,25/12/2020,6324,68.92643051771117
1355,London,8899375,25/12/2020,9790,110.00772526160544
6336,Scotland,5454000,25/12/2020,1165,21.36046938027136
1891,North East,2597000,25/12/2020,944,36.34963419329996
3499,South West,5616000,25/12/2020,1152,20.51282051282051
4571,Yorkshire and the Humber,5486000,25/12/2020,1420,25.884068538096972
2427,North West,7300000,25/12/2020,2218,30.383561643835616
283,East Midlands,4533000,25/12/2020,1887,41.628060886829914
5736,Northern Ireland,1885000,25/12/2020,0,0.0
4035,West Midlands,2928000,25/12/2020,2495,85.21174863387978
5129,Wales,3136000,25/12/2020,0,0.0
819,East of England,5847000,25/12/2020,4931,84.33384641696597
6304,Scotland,5454000,26/01/2021,1049,19.233590025669233
2395,North West,7300000,26/01/2021,2997,41.054794520547944
3467,South West,5616000,26/01/2021,1351,24.056267806267808
787,East of England,5847000,26/01/2021,2002,34.239781084316746
4003,West Midlands,2928000,26/01/2021,1438,49.112021857923494
2931,South East,9175000,26/01/2021,2420,26.376021798365123
5704,Northern Ireland,1885000,26/01/2021,550,29.177718832891248
5097,Wales,3136000,26/01/2021,570,18.176020408163268
1859,North East,2597000,26/01/2021,863,33.23065075086638
1323,London,8899375,26/01/2021,3816,42.879415689304025
4539,Yorkshire and the Humber,5486000,26/01/2021,1520,27.70689026613197
251,East Midlands,4533000,26/01/2021,1392,30.70814030443415
4508,Yorkshire and the Humber,5486000,26/02/2021,920,16.769959897921986
756,East of England,5847000,26/02/2021,670,11.45886779545066
3972,West Midlands,2928000,26/02/2021,1053,35.96311475409836
1828,North East,2597000,26/02/2021,419,16.134000770119368
6273,Scotland,5454000,26/02/2021,581,10.652731939860653
3436,South West,5616000,26/02/2021,441,7.852564102564103
5066,Wales,3136000,26/02/2021,308,9.821428571428571
2900,South East,9175000,26/02/2021,755,8.228882833787466
5673,Northern Ireland,1885000,26/02/2021,241,12.785145888594165
220,East Midlands,4533000,26/02/2021,923,20.361791308184426
1292,London,8899375,26/02/2021,784,8.809607416251142
2364,North West,7300000,26/02/2021,1365,18.698630136986303
6010,Northern Ireland,1885000,26/03/2020,32,1.6976127320954908
6610,Scotland,5454000,26/03/2020,175,3.2086541987532087
5403,Wales,3136000,26/03/2020,113,3.603316326530612
5038,Wales,3136000,26/03/2021,190,6.058673469387755
3408,South West,5616000,26/03/2021,269,4.78988603988604
1264,London,8899375,26/03/2021,501,5.629608820844161
2872,South East,9175000,26/03/2021,561,6.114441416893733
192,East Midlands,4533000,26/03/2021,594,13.103904698874919
5645,Northern Ireland,1885000,26/03/2021,181,9.60212201591512
3944,West Midlands,2928000,26/03/2021,602,20.560109289617486
6245,Scotland,5454000,26/03/2021,543,9.955995599559957
2336,North West,7300000,26/03/2021,767,10.506849315068493
728,East of England,5847000,26/03/2021,432,7.388404309902514
1800,North East,2597000,26/03/2021,428,16.480554485945323
4480,Yorkshire and the Humber,5486000,26/03/2021,1064,19.394823186292378
5979,Northern Ireland,1885000,26/04/2020,82,4.3501326259946955
2134,North East,2597000,26/04/2020,159,6.122448979591836
3206,South East,9175000,26/04/2020,357,3.8910081743869207
3742,South West,5616000,26/04/2020,96,1.7094017094017095
1598,London,8899375,26/04/2020,267,3.0002106889528757
5372,Wales,3136000,26/04/2020,178,5.676020408163265
6579,Scotland,5454000,26/04/2020,273,5.005500550055006
4814,Yorkshire and the Humber,5486000,26/04/2020,232,4.228946409041195
526,East Midlands,4533000,26/04/2020,97,2.13986322523715
2670,North West,7300000,26/04/2020,380,5.205479452054795
1062,East of England,5847000,26/04/2020,150,2.565418163160595
4278,West Midlands,2928000,26/04/2020,296,10.10928961748634
3377,South West,5616000,26/04/2021,112,1.9943019943019944
2841,South East,9175000,26/04/2021,225,2.4523160762942777
6214,Scotland,5454000,26/04/2021,142,2.6035936927026033
5007,Wales,3136000,26/04/2021,97,3.0931122448979593
4449,Yorkshire and the Humber,5486000,26/04/2021,282,5.1403572730586955
161,East Midlands,4533000,26/04/2021,165,3.6399735274652545
1233,London,8899375,26/04/2021,263,2.9552637123393497
2305,North West,7300000,26/04/2021,276,3.780821917808219
1769,North East,2597000,26/04/2021,88,3.3885252214093184
3913,West Midlands,2928000,26/04/2021,139,4.747267759562841
697,East of England,5847000,26/04/2021,222,3.7968188814776807
5614,Northern Ireland,1885000,26/04/2021,73,3.872679045092838
496,East Midlands,4533000,26/05/2020,30,0.6618133686300464
5949,Northern Ireland,1885000,26/05/2020,28,1.4854111405835544
4784,Yorkshire and the Humber,5486000,26/05/2020,66,1.203062340503099
1032,East of England,5847000,26/05/2020,65,1.111681204036258
4248,West Midlands,2928000,26/05/2020,54,1.8442622950819674
1568,London,8899375,26/05/2020,22,0.24720837137439428
6549,Scotland,5454000,26/05/2020,29,0.5317198386505317
3176,South East,9175000,26/05/2020,63,0.6866485013623977
2104,North East,2597000,26/05/2020,24,0.9241432422025415
5342,Wales,3136000,26/05/2020,141,4.496173469387755
3712,South West,5616000,26/05/2020,14,0.2492877492877493
2640,North West,7300000,26/05/2020,147,2.0136986301369864
1739,North East,2597000,26/05/2021,92,3.5425490951097416
5584,Northern Ireland,1885000,26/05/2021,66,3.50132625994695
2811,South East,9175000,26/05/2021,250,2.7247956403269753
6184,Scotland,5454000,26/05/2021,546,10.011001100110011
4977,Wales,3136000,26/05/2021,28,0.8928571428571429
2275,North West,7300000,26/05/2021,745,10.205479452054794
131,East Midlands,4533000,26/05/2021,163,3.5958526362232517
3347,South West,5616000,26/05/2021,75,1.3354700854700854
4419,Yorkshire and the Humber,5486000,26/05/2021,335,6.1064527889172435
667,East of England,5847000,26/05/2021,164,2.8048571917222507
3883,West Midlands,2928000,26/05/2021,197,6.728142076502732
1203,London,8899375,26/05/2021,323,3.629468361542243
2609,North West,7300000,26/06/2020,39,0.5342465753424658
3145,South East,9175000,26/06/2020,30,0.32697547683923706
4753,Yorkshire and the Humber,5486000,26/06/2020,33,0.6015311702515495
5918,Northern Ireland,1885000,26/06/2020,4,0.21220159151193635
465,East Midlands,4533000,26/06/2020,15,0.3309066843150232
1001,East of England,5847000,26/06/2020,18,0.3078501795792714
1537,London,8899375,26/06/2020,52,0.584310695975841
4217,West Midlands,2928000,26/06/2020,22,0.7513661202185793
3681,South West,5616000,26/06/2020,17,0.3027065527065527
2073,North East,2597000,26/06/2020,10,0.3850596842510589
5311,Wales,3136000,26/06/2020,65,2.072704081632653
6518,Scotland,5454000,26/06/2020,17,0.3116978364503117
5553,Northern Ireland,1885000,26/06/2021,298,15.809018567639258
2780,South East,9175000,26/06/2021,1487,16.20708446866485
1172,London,8899375,26/06/2021,1993,22.394831097689444
4388,Yorkshire and the Humber,5486000,26/06/2021,1996,36.383521691578565
3316,South West,5616000,26/06/2021,1019,18.144586894586894
1708,North East,2597000,26/06/2021,1417,54.56295725837504
100,East Midlands,4533000,26/06/2021,888,19.589675711449374
636,East of England,5847000,26/06/2021,742,12.690268513767744
4946,Wales,3136000,26/06/2021,0,0.0
6153,Scotland,5454000,26/06/2021,2836,51.998533186652
3852,West Midlands,2928000,26/06/2021,1478,50.478142076502735
2244,North West,7300000,26/06/2021,3693,50.58904109589041
5888,Northern Ireland,1885000,26/07/2020,0,0.0
6488,Scotland,5454000,26/07/2020,4,0.07334066740007335
4723,Yorkshire and the Humber,5486000,26/07/2020,102,1.8592781625956982
5281,Wales,3136000,26/07/2020,22,0.701530612244898
2043,North East,2597000,26/07/2020,4,0.15402387370042356
2579,North West,7300000,26/07/2020,164,2.2465753424657535
1507,London,8899375,26/07/2020,87,0.9775967413441956
435,East Midlands,4533000,26/07/2020,100,2.2060445621001543
971,East of England,5847000,26/07/2020,61,1.043270053018642
3651,South West,5616000,26/07/2020,41,0.73005698005698
3115,South East,9175000,26/07/2020,80,0.8719346049046321
4187,West Midlands,2928000,26/07/2020,83,2.8346994535519126
4916,Wales,3136000,26/07/2021,1130,36.03316326530612
2750,South East,9175000,26/07/2021,2850,31.062670299727518
3822,West Midlands,2928000,26/07/2021,2122,72.47267759562841
2214,North West,7300000,26/07/2021,3281,44.945205479452056
606,East of England,5847000,26/07/2021,2078,35.53959295365144
1142,London,8899375,26/07/2021,3056,34.33949013273404
70,East Midlands,4533000,26/07/2021,1823,40.21619236708582
6123,Scotland,5454000,26/07/2021,1000,18.335166850018336
1678,North East,2597000,26/07/2021,1443,55.564112437427795
3286,South West,5616000,26/07/2021,2003,35.66595441595442
5523,Northern Ireland,1885000,26/07/2021,639,33.89920424403183
4358,Yorkshire and the Humber,5486000,26/07/2021,2628,47.90375501275975
4692,Yorkshire and the Humber,5486000,26/08/2020,113,2.059788552679548
6457,Scotland,5454000,26/08/2020,67,1.2284561789512285
940,East of England,5847000,26/08/2020,69,1.1800923550538738
404,East Midlands,4533000,26/08/2020,61,1.3456871828810941
3084,South East,9175000,26/08/2020,67,0.7302452316076294
4156,West Midlands,2928000,26/08/2020,108,3.6885245901639347
3620,South West,5616000,26/08/2020,39,0.6944444444444445
2012,North East,2597000,26/08/2020,47,1.8097805159799771
1476,London,8899375,26/08/2020,155,1.7416953437741414
5250,Wales,3136000,26/08/2020,34,1.0841836734693877
5857,Northern Ireland,1885000,26/08/2020,72,3.819628647214854
2548,North West,7300000,26/08/2020,191,2.616438356164384
1111,London,8899375,26/08/2021,3472,39.01397570054077
39,East Midlands,4533000,26/08/2021,2738,60.40150011030222
2719,South East,9175000,26/08/2021,4564,49.74386920980926
4885,Wales,3136000,26/08/2021,2389,76.17984693877551
4327,Yorkshire and the Humber,5486000,26/08/2021,2857,52.078016769959895
5492,Northern Ireland,1885000,26/08/2021,1550,82.22811671087533
3791,West Midlands,2928000,26/08/2021,3237,110.5532786885246
3255,South West,5616000,26/08/2021,3970,70.69088319088318
575,East of England,5847000,26/08/2021,2784,47.614161108260646
1647,North East,2597000,26/08/2021,1450,55.833654216403545
6092,Scotland,5454000,26/08/2021,4925,90.3006967363403
2183,North West,7300000,26/08/2021,3898,53.397260273972606
5219,Wales,3136000,26/09/2020,370,11.798469387755102
2517,North West,7300000,26/09/2020,1646,22.547945205479454
5826,Northern Ireland,1885000,26/09/2020,319,16.923076923076923
373,East Midlands,4533000,26/09/2020,295,6.507831458195455
1445,London,8899375,26/09/2020,361,4.056464639370742
6426,Scotland,5454000,26/09/2020,714,13.091309130913091
4125,West Midlands,2928000,26/09/2020,541,18.476775956284154
3589,South West,5616000,26/09/2020,141,2.5106837606837606
1981,North East,2597000,26/09/2020,522,20.100115517905277
3053,South East,9175000,26/09/2020,173,1.8855585831062671
909,East of England,5847000,26/09/2020,176,3.010090644775098
4661,Yorkshire and the Humber,5486000,26/09/2020,682,12.431644185198687
2688,South East,9175000,26/09/2021,3110,33.89645776566757
5461,Northern Ireland,1885000,26/09/2021,1020,54.11140583554376
4296,Yorkshire and the Humber,5486000,26/09/2021,3153,57.47356908494349
2152,North West,7300000,26/09/2021,3552,48.657534246575345
